date_maj,score_final,score_surete,score_commercial,action_recommandee,fenetre_action,niveau_opportunite_amarante,titre,acheteur,pays_execution,pays_acheteur,type_client,type_mobilite,profil_personnes_exposees,duree_estimee,accessibilite_commerciale,securite_existante_detectee,profils_acteurs_probables,cible_commerciale_reelle,justification,confiance,modele,raffine,divergence,type_notice,phase,secteur,client,publication_number,lien_avis,deadline,date_publication,statut_suivi,date_detection
2026-07-16,5.4,3.8,7.0,surveiller,indetermine,faible,Bakuriani Municipal Services Project,Municipal Development Fund of Georgia (MDF),GEO,,bailleur_donateur,chantier,technicien,longue_ou_residente,moyenne,False,"bureau d'études en ingénierie municipale ou environnementale, consortium d'assistance technique en infrastructure urbaine, consultant en gestion de projet d'infrastructure locale avec expertise internationale",Client maitre d'ouvrage : Municipal Development Fund of Georgia (MDF). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"La Géorgie est un pays à risque sécuritaire modéré et globalement stable, et Bakuriani est une station de montagne touristique sans contexte de conflit ou d'insécurité notable. Bien qu'un déploiement terrain de techniciens ou experts internationaux soit probable sur un projet d'infrastructure municipale, le profil de risque ne justifie pas de prestation opérationnelle de sûreté telle qu'escorte, CPO ou véhicule sécurisé.",0.55,claude-sonnet-4-6,True,True,Liste restreinte,tender,Municipal and Environmental Infrastructure,Municipal Development Fund of Georgia (MDF),51438-liste restre-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,5.3,4.2,6.5,surveiller,indetermine,faible,Gvozd Wind Farm,Green Gvozd d.o.o.,MNE,,entreprise_privee,chantier,technicien,longue_ou_residente,moyenne,False,"bureau d'études en ingénierie éolienne ou énergies renouvelables, consortium d'ingénierie européen spécialisé en construction de parcs éoliens, entreprise de génie civil et travaux d'infrastructure en zone montagneuse, prestataire de supervision technique et contrôle qualité pour projets éoliens",Client maitre d'ouvrage : Green Gvozd d.o.o.. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Un parc éolien au Monténégro implique un déploiement de techniciens et ingénieurs étrangers sur un chantier en zone potentiellement isolée ou montagneuse, avec des déplacements réguliers hors capitale, ce qui peut justifier un accompagnement sécurisé ou un chauffeur sécurité. Toutefois, le Monténégro est un pays à risque sécuritaire globalement faible et candidat à l'UE, ce qui limite fortement le besoin opérationnel réel pour des prestations de protection rapprochée ou d'escorte armée.",0.35,claude-sonnet-4-6,True,False,Avis general de passation,amont,Power and Energy,Green Gvozd d.o.o.,50427-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,5.1,3.8,6.5,surveiller,indetermine,faible,Aktobe WWTP Modernisation,JSC Aqtobe Su-Energy Group,KAZ,,entreprise_privee,chantier,technicien,longue_ou_residente,moyenne,False,"bureau d'études ou consortium d'ingénierie spécialisé en traitement des eaux et assainissement, opérateur industriel en infrastructures hydrauliques avec encadrement technique étranger, entreprise de génie civil et environnemental active en Asie centrale",Client maitre d'ouvrage : JSC Aqtobe Su-Energy Group. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le Kazakhstan (Aktobe) est un pays stable à risque sécuritaire modéré, sans conflit actif ni zone d'insécurité notable dans cette région ; un chantier de modernisation de station d'épuration implique bien une présence physique de techniciens étrangers sur site, mais le profil de risque ne justifie généralement pas le recours à des prestations d'escorte ou de protection rapprochée, sauf contexte particulier non détecté dans cet avis.",0.45,claude-sonnet-4-6,True,False,Liste restreinte,tender,Infra Eurasia,JSC Aqtobe Su-Energy Group,53958-liste restre-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,5.1,3.8,6.5,surveiller,indetermine,moyen,Chakan HPP Modernisation Project,Chakan GES,KGZ,,entreprise_privee,chantier,technicien,longue_ou_residente,moyenne,False,"consortium d'ingénierie en énergie hydraulique avec composante internationale, bureau d'études spécialisé en modernisation de centrales hydroélectriques, opérateur industriel en énergie avec équipes techniques expatriées",Client maitre d'ouvrage : Chakan GES. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"La modernisation d'une centrale hydroélectrique au Kirghizstan implique très probablement le déploiement de techniciens et ingénieurs internationaux sur un chantier en zone montagneuse ou péri-urbaine, potentiellement éloigné de la capitale Bichkek, sur une durée longue. Le Kirghizstan présente des risques sécuritaires modérés mais réels (instabilité politique, criminalité, zones frontalières sensibles), justifiant un besoin d'escorte ou de véhicule sécurisé pour les déplacements terrain. L'absence de mention d'un dispositif de sécurité existant et le profil d'acheteur privé rendent la démarche commerciale accessible.",0.45,claude-sonnet-4-6,True,True,Avis,tender,Power and Energy,Chakan GES,53600-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,4.5,5.5,3.5,surveiller,indetermine,faible,Serbian Climate Resilience and Irrigation Programme 2,Vode Vojvodine,SRB,,etat_administration_locale,multi_sites,expert_international,longue_ou_residente,moyenne,False,"bureau d'études en ingénierie hydraulique et agricole, consortium d'ingénierie européen spécialisé en irrigation et résilience climatique, assistant technique international en gestion de l'eau",Client maitre d'ouvrage : Vode Vojvodine. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"La Serbie est un pays stable, membre candidat à l'UE, avec un environnement sécuritaire globalement maîtrisé. Même si le programme implique probablement des déplacements multi-sites sur des infrastructures d'irrigation en zones rurales, le niveau de risque résiduel ne justifie pas de prestation opérationnelle de sûreté telle qu'escorte ou protection rapprochée. L'acheteur est une administration locale serbe sans profil de zone à risque élevé.",0.6,claude-sonnet-4-6,True,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,Vode Vojvodine,53169-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,4.5,5.5,3.5,surveiller,indetermine,faible,Regional Solid Waste Project,Ministry of Environment and Physical Planning (MoEPP),MKD,,etat_administration_locale,multi_sites,expert_international,longue_ou_residente,moyenne,False,"bureau d'études en gestion des déchets et infrastructures environnementales, consortium d'ingénierie européen spécialisé en projets de déchets solides, assistant technique international en appui à une administration nationale",Client maitre d'ouvrage : Ministry of Environment and Physical Planning (MoEPP). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"La Macédoine du Nord (MKD) est un pays candidat à l'UE présentant un niveau de risque sécuritaire globalement faible, sans zone de conflit active ni instabilité majeure ; un projet d'infrastructure de gestion des déchets solides piloté par un ministère local implique certes des déplacements multi-sites pour des experts internationaux, mais le profil de risque terrain ne justifie pas de prestation opérationnelle de sûreté telle qu'escorte armée, CPO ou véhicule sécurisé.",0.72,claude-sonnet-4-6,True,False,Avis,tender,Infra Europe,Ministry of Environment and Physical Planning (MoEPP),52828-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,4.5,5.5,3.5,surveiller,indetermine,faible,GRCF2 W2 E2 - EAST KZ MUNICIPAL SL - PHASE 2,JSC East Kazakhstan PPP Center,KAZ,,etat_administration_locale,multi_sites,expert_international,longue_ou_residente,moyenne,False,"bureau d'études en ingénierie municipale ou infrastructure urbaine, consortium d'assistance technique en partenariat public-privé, opérateur spécialisé en développement d'infrastructures en Asie centrale",Client maitre d'ouvrage : JSC East Kazakhstan PPP Center. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le Kazakhstan est un pays globalement stable avec un environnement sécuritaire maîtrisé, notamment dans la région Est. Bien qu'un déploiement terrain d'experts internationaux soit probable dans le cadre d'un projet d'infrastructure municipale en PPP, le niveau de risque résiduel ne justifie pas typiquement le recours à des prestations d'escorte ou de protection rapprochée. L'information disponible est très limitée et ne permet pas d'identifier un besoin opérationnel de sûreté concret.",0.25,claude-sonnet-4-6,True,True,Avis,tender,Infra Eurasia,JSC East Kazakhstan PPP Center,53777-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,4.5,5.5,3.5,surveiller,indetermine,faible,Serbian Solid Waste Programme,Republic of Serbia,SRB,,etat_administration_locale,multi_sites,expert_international,longue_ou_residente,moyenne,False,"bureau d'études en gestion des déchets et infrastructures environnementales, consortium d'ingénierie européen spécialisé en infrastructures municipales, assistant technique international en gestion de programme environnemental",Client maitre d'ouvrage : Republic of Serbia. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"La Serbie est un pays candidat à l'UE avec un niveau de risque sécuritaire bas, et un programme de gestion des déchets solides en milieu municipal n'implique pas de déplacements en zones à risque ni de profil d'exposition justifiant une escorte, une protection rapprochée ou un véhicule sécurisé. Le besoin opérationnel de sûreté est quasi inexistant dans ce contexte.",0.75,claude-sonnet-4-6,True,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,Republic of Serbia,52642-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,4.0,4.5,3.5,surveiller,indetermine,fort,Ukrenergo Transmission Network Emergency Restoration,Ukrenergo,UKR,,etat_administration_locale,multi_sites,technicien,longue_ou_residente,moyenne,False,"consortium d'ingénierie électrique ou énergétique international spécialisé en réhabilitation de réseaux haute tension, bureau d'études en infrastructure électrique avec capacité de déploiement en zone de conflit, opérateur industriel européen ou nord-américain spécialisé en restauration de réseaux de transport d'énergie",Client maitre d'ouvrage : Ukrenergo. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"La restauration d'urgence du réseau de transport électrique ukrainien implique très probablement le déploiement de techniciens et ingénieurs étrangers sur plusieurs sites en Ukraine, pays en guerre active, avec des déplacements inter-sites sur des infrastructures critiques exposées aux frappes. Ce profil justifie un besoin concret d'escorte sécurisée, de véhicules adaptés et de protection rapprochée pour les équipes internationales déployées.",0.78,claude-sonnet-4-6,True,False,Appel d'offres,tender,Power and Energy,Ukrenergo,54138-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,3.8,4.2,3.5,ignorer,indetermine,faible,GrCF2 W1-Chisinau River Bic Rehabilitation  and Flood Protection,City of Chisinau,MDA,,etat_administration_locale,chantier,technicien,longue_ou_residente,moyenne,False,"bureau d'études en génie civil ou hydraulique avec expertise en réhabilitation de cours d'eau, consortium d'ingénierie européen spécialisé en infrastructures municipales et protection contre les inondations, entreprise de travaux publics avec encadrement technique étranger et main d'oeuvre locale",Client maitre d'ouvrage : City of Chisinau. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Le projet porte sur la réhabilitation d'une rivière urbaine à Chisinau, capitale de Moldavie, pays stable sans conflit actif. La présence terrain est réelle mais concentrée en milieu urbain sécurisé, avec un profil de risque insuffisant pour justifier une prestation d'escorte ou de protection rapprochée.",0.6,claude-sonnet-4-6,True,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,City of Chisinau,52754-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,3.8,4.2,3.5,ignorer,indetermine,faible,Chisinau Water Development Programme,WATER AND SEWAGE COMPANY OF THE CITY OF CHISINAU,MDA,,etat_administration_locale,chantier,technicien,longue_ou_residente,moyenne,False,"bureau d'études en ingénierie hydraulique et assainissement, consortium d'ingénierie européen spécialisé en infrastructures municipales, opérateur de services d'eau avec appui technique international, assistant technique résident en gestion de programme d'infrastructure",Client maitre d'ouvrage : WATER AND SEWAGE COMPANY OF THE CITY OF CHISINAU. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Le programme porte sur le développement des infrastructures d'eau et d'assainissement à Chisinau, capitale de Moldavie, pays à risque sécuritaire modéré sans conflit actif sur son territoire principal. Les experts internationaux déployés travailleront vraisemblablement en milieu urbain sécurisé avec des déplacements limités à la capitale et ses environs immédiats, ce qui ne génère pas de besoin opérationnel d'escorte ou de protection rapprochée justifiant une prestation Amarante.",0.45,claude-sonnet-4-6,True,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,WATER AND SEWAGE COMPANY OF THE CITY OF CHISINAU,44027-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,3.8,4.2,3.5,ignorer,indetermine,faible,EGYPT - Fayoum Wastewater Expansion Programme,Holding Company For Water And Wastewater (HCWW),EGY,,etat_administration_locale,chantier,technicien,longue_ou_residente,moyenne,False,"bureau d'études en ingénierie hydraulique et assainissement, consortium d'ingénierie européen ou international spécialisé en infrastructures eau/assainissement, opérateur de travaux publics avec encadrement technique étranger et exécution locale",Client maitre d'ouvrage : Holding Company For Water And Wastewater (HCWW). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Un programme d'expansion d'infrastructure d'assainissement à Fayoum implique probablement des déplacements réguliers de techniciens et ingénieurs étrangers sur des chantiers hors capitale, mais l'Égypte présente un niveau de risque modéré et l'acheteur est une administration locale égyptienne, ce qui rend l'accès commercial difficile pour un prestataire de sûreté externe et réduit la probabilité d'un besoin formalisé en escorte ou protection rapprochée.",0.35,claude-sonnet-4-6,True,False,Avis,tender,Municipal and Environmental Infrastructure,Holding Company For Water And Wastewater (HCWW),48177-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,3.7,5.5,2.0,ignorer,indetermine,faible,Serbian Climate Resilience and Irrigation Programme 2,Vode Vojvodine,SRB,,etat_administration_locale,multi_sites,expert_international,longue_ou_residente,difficile,False,"bureau d'études en ingénierie hydraulique et irrigation, consortium d'ingénierie environnementale européen, consultant en gestion de l'eau et résilience climatique",Client maitre d'ouvrage : Vode Vojvodine. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"La Serbie est un pays stable à risque sécuritaire faible, membre candidat à l'UE, et le programme porte sur des infrastructures d'irrigation en Voïvodine, région agricole sans tension notable. Même si des experts internationaux sont probablement déployés sur plusieurs sites, le profil de risque ne justifie pas de prestation opérationnelle de sûreté telle qu'escorte ou protection rapprochée.",0.72,claude-sonnet-4-6,True,False,Avis,tender,Municipal and Environmental Infrastructure,Vode Vojvodine,53169-avis-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
2026-07-16,3.7,5.5,2.0,ignorer,indetermine,faible,Regional Solid Waste Project,Ministry of Environment and Physical Planning (MoEPP),MKD,,etat_administration_locale,multi_sites,expert_international,longue_ou_residente,difficile,False,"bureau d'études en ingénierie environnementale ou gestion des déchets, consortium d'ingénierie européen spécialisé en infrastructures de traitement des déchets, assistant technique international en supervision de projet d'infrastructure",Client maitre d'ouvrage : Ministry of Environment and Physical Planning (MoEPP). Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"La Macédoine du Nord (MKD) est un pays candidat à l'UE présentant un niveau de risque sécuritaire globalement faible, et un projet de gestion des déchets solides régionaux implique certes des déplacements multi-sites pour des experts internationaux, mais dans un environnement stable ne justifiant pas de prestation d'escorte, de CPO ou de véhicule sécurisé. L'acheteur est une administration locale dans un pays à risque modéré, ce qui rend le besoin opérationnel de sûreté peu probable.",0.55,claude-sonnet-4-6,True,False,Avis general de passation,amont,Infra Europe,Ministry of Environment and Physical Planning (MoEPP),52828-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-16
